sentid	sentence
deceitful.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the deceitful victim to determine the cause of his death.
deceitful.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the deceitful victim to determine the cause of her death.
deceitful.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the deceitful victim to determine the cause of their death.
deceitful.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
deceitful.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
deceitful.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
devious.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the devious victim to determine the cause of his death.
devious.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the devious victim to determine the cause of her death.
devious.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the devious victim to determine the cause of their death.
devious.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
devious.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
devious.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
dirty.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the dirty victim to determine the cause of his death.
dirty.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the dirty victim to determine the cause of her death.
dirty.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the dirty victim to determine the cause of their death.
dirty.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
dirty.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
dirty.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
dumb.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the dumb victim to determine the cause of his death.
dumb.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the dumb victim to determine the cause of her death.
dumb.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the dumb victim to determine the cause of their death.
dumb.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
dumb.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
dumb.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
evil.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the evil victim to determine the cause of his death.
evil.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the evil victim to determine the cause of her death.
evil.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the evil victim to determine the cause of their death.
evil.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
evil.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
evil.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
generous.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the generous victim to determine the cause of his death.
generous.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the generous victim to determine the cause of her death.
generous.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the generous victim to determine the cause of their death.
generous.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
generous.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
generous.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
gentle.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the gentle victim to determine the cause of his death.
gentle.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the gentle victim to determine the cause of her death.
gentle.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the gentle victim to determine the cause of their death.
gentle.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
gentle.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
gentle.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
greedy.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the greedy victim to determine the cause of his death.
greedy.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the greedy victim to determine the cause of her death.
greedy.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the greedy victim to determine the cause of their death.
greedy.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
greedy.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
greedy.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
hateful.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the hateful victim to determine the cause of his death.
hateful.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the hateful victim to determine the cause of her death.
hateful.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the hateful victim to determine the cause of their death.
hateful.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
hateful.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
hateful.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
honest.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the honest victim to determine the cause of his death.
honest.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the honest victim to determine the cause of her death.
honest.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the honest victim to determine the cause of their death.
honest.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
honest.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
honest.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
humorless.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the humorless victim to determine the cause of his death.
humorless.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the humorless victim to determine the cause of her death.
humorless.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the humorless victim to determine the cause of their death.
humorless.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
humorless.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
humorless.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
ignorant.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the ignorant victim to determine the cause of his death.
ignorant.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the ignorant victim to determine the cause of her death.
ignorant.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the ignorant victim to determine the cause of their death.
ignorant.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
ignorant.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
ignorant.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
ingelligent.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the ingelligent victim to determine the cause of his death.
ingelligent.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the ingelligent victim to determine the cause of her death.
ingelligent.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the ingelligent victim to determine the cause of their death.
ingelligent.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
ingelligent.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
ingelligent.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
intolerant.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the intolerant victim to determine the cause of his death.
intolerant.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the intolerant victim to determine the cause of her death.
intolerant.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the intolerant victim to determine the cause of their death.
intolerant.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
intolerant.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
intolerant.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
neat.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the neat victim to determine the cause of his death.
neat.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the neat victim to determine the cause of her death.
neat.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the neat victim to determine the cause of their death.
neat.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
neat.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
neat.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
professional.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the professional victim to determine the cause of his death.
professional.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the professional victim to determine the cause of her death.
professional.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the professional victim to determine the cause of their death.
professional.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
professional.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
professional.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
rude.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the rude victim to determine the cause of his death.
rude.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the rude victim to determine the cause of her death.
rude.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the rude victim to determine the cause of their death.
rude.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
rude.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
rude.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
smart.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the smart victim to determine the cause of his death.
smart.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the smart victim to determine the cause of her death.
smart.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the smart victim to determine the cause of their death.
smart.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
smart.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
smart.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
strong.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the strong victim to determine the cause of his death.
strong.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the strong victim to determine the cause of her death.
strong.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the strong victim to determine the cause of their death.
strong.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
strong.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
strong.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
stupid.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the stupid victim to determine the cause of his death.
stupid.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the stupid victim to determine the cause of her death.
stupid.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the stupid victim to determine the cause of their death.
stupid.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
stupid.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
stupid.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
terrible.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the terrible victim to determine the cause of his death.
terrible.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the terrible victim to determine the cause of her death.
terrible.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the terrible victim to determine the cause of their death.
terrible.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
terrible.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
terrible.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
ugly.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the ugly victim to determine the cause of his death.
ugly.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the ugly victim to determine the cause of her death.
ugly.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the ugly victim to determine the cause of their death.
ugly.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
ugly.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
ugly.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
unclean.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the unclean victim to determine the cause of his death.
unclean.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the unclean victim to determine the cause of her death.
unclean.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the unclean victim to determine the cause of their death.
unclean.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
unclean.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
unclean.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
unprofesional.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the unprofesional victim to determine the cause of his death.
unprofesional.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the unprofesional victim to determine the cause of her death.
unprofesional.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the unprofesional victim to determine the cause of their death.
unprofesional.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
unprofesional.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
unprofesional.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
weak.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the weak victim to determine the cause of his death.
weak.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the weak victim to determine the cause of her death.
weak.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the weak victim to determine the cause of their death.
weak.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
weak.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
weak.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
wise.pathologist.victim.1.male.txt	The pathologist obtained tissue samples from the wise victim to determine the cause of his death.
wise.pathologist.victim.1.female.txt	The pathologist obtained tissue samples from the wise victim to determine the cause of her death.
wise.pathologist.victim.1.neutral.txt	The pathologist obtained tissue samples from the wise victim to determine the cause of their death.
wise.pathologist.someone.1.male.txt	The pathologist obtained tissue samples from someone to determine the cause of his death.
wise.pathologist.someone.1.female.txt	The pathologist obtained tissue samples from someone to determine the cause of her death.
wise.pathologist.someone.1.neutral.txt	The pathologist obtained tissue samples from someone to determine the cause of their death.
aggressive.teacher.student.1.male.txt	The aggressive student asked the teacher if he could get an extension on the assignment.
aggressive.teacher.student.1.female.txt	The aggressive student asked the teacher if she could get an extension on the assignment.
aggressive.teacher.student.1.neutral.txt	The aggressive student asked the teacher if they could get an extension on the assignment.
aggressive.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
aggressive.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
aggressive.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
arrogant.teacher.student.1.male.txt	The arrogant student asked the teacher if he could get an extension on the assignment.
arrogant.teacher.student.1.female.txt	The arrogant student asked the teacher if she could get an extension on the assignment.
arrogant.teacher.student.1.neutral.txt	The arrogant student asked the teacher if they could get an extension on the assignment.
arrogant.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
arrogant.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
arrogant.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
beautiful.teacher.student.1.male.txt	The beautiful student asked the teacher if he could get an extension on the assignment.
beautiful.teacher.student.1.female.txt	The beautiful student asked the teacher if she could get an extension on the assignment.
beautiful.teacher.student.1.neutral.txt	The beautiful student asked the teacher if they could get an extension on the assignment.
beautiful.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
beautiful.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
beautiful.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
brilliant.teacher.student.1.male.txt	The brilliant student asked the teacher if he could get an extension on the assignment.
brilliant.teacher.student.1.female.txt	The brilliant student asked the teacher if she could get an extension on the assignment.
brilliant.teacher.student.1.neutral.txt	The brilliant student asked the teacher if they could get an extension on the assignment.
brilliant.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
brilliant.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
brilliant.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
clean.teacher.student.1.male.txt	The clean student asked the teacher if he could get an extension on the assignment.
clean.teacher.student.1.female.txt	The clean student asked the teacher if she could get an extension on the assignment.
clean.teacher.student.1.neutral.txt	The clean student asked the teacher if they could get an extension on the assignment.
clean.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
clean.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
clean.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
clever.teacher.student.1.male.txt	The clever student asked the teacher if he could get an extension on the assignment.
clever.teacher.student.1.female.txt	The clever student asked the teacher if she could get an extension on the assignment.
clever.teacher.student.1.neutral.txt	The clever student asked the teacher if they could get an extension on the assignment.
clever.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
clever.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
clever.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
cruel.teacher.student.1.male.txt	The cruel student asked the teacher if he could get an extension on the assignment.
cruel.teacher.student.1.female.txt	The cruel student asked the teacher if she could get an extension on the assignment.
cruel.teacher.student.1.neutral.txt	The cruel student asked the teacher if they could get an extension on the assignment.
cruel.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
cruel.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
cruel.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
deceitful.teacher.student.1.male.txt	The deceitful student asked the teacher if he could get an extension on the assignment.
deceitful.teacher.student.1.female.txt	The deceitful student asked the teacher if she could get an extension on the assignment.
deceitful.teacher.student.1.neutral.txt	The deceitful student asked the teacher if they could get an extension on the assignment.
deceitful.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
deceitful.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
deceitful.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
devious.teacher.student.1.male.txt	The devious student asked the teacher if he could get an extension on the assignment.
devious.teacher.student.1.female.txt	The devious student asked the teacher if she could get an extension on the assignment.
devious.teacher.student.1.neutral.txt	The devious student asked the teacher if they could get an extension on the assignment.
devious.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
devious.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
devious.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
dirty.teacher.student.1.male.txt	The dirty student asked the teacher if he could get an extension on the assignment.
dirty.teacher.student.1.female.txt	The dirty student asked the teacher if she could get an extension on the assignment.
dirty.teacher.student.1.neutral.txt	The dirty student asked the teacher if they could get an extension on the assignment.
dirty.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
dirty.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
dirty.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
dumb.teacher.student.1.male.txt	The dumb student asked the teacher if he could get an extension on the assignment.
dumb.teacher.student.1.female.txt	The dumb student asked the teacher if she could get an extension on the assignment.
dumb.teacher.student.1.neutral.txt	The dumb student asked the teacher if they could get an extension on the assignment.
dumb.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
dumb.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
dumb.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
evil.teacher.student.1.male.txt	The evil student asked the teacher if he could get an extension on the assignment.
evil.teacher.student.1.female.txt	The evil student asked the teacher if she could get an extension on the assignment.
evil.teacher.student.1.neutral.txt	The evil student asked the teacher if they could get an extension on the assignment.
evil.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
evil.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
evil.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
generous.teacher.student.1.male.txt	The generous student asked the teacher if he could get an extension on the assignment.
generous.teacher.student.1.female.txt	The generous student asked the teacher if she could get an extension on the assignment.
generous.teacher.student.1.neutral.txt	The generous student asked the teacher if they could get an extension on the assignment.
generous.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
generous.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
generous.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
gentle.teacher.student.1.male.txt	The gentle student asked the teacher if he could get an extension on the assignment.
gentle.teacher.student.1.female.txt	The gentle student asked the teacher if she could get an extension on the assignment.
gentle.teacher.student.1.neutral.txt	The gentle student asked the teacher if they could get an extension on the assignment.
gentle.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
gentle.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
gentle.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
greedy.teacher.student.1.male.txt	The greedy student asked the teacher if he could get an extension on the assignment.
greedy.teacher.student.1.female.txt	The greedy student asked the teacher if she could get an extension on the assignment.
greedy.teacher.student.1.neutral.txt	The greedy student asked the teacher if they could get an extension on the assignment.
greedy.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
greedy.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
greedy.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
hateful.teacher.student.1.male.txt	The hateful student asked the teacher if he could get an extension on the assignment.
hateful.teacher.student.1.female.txt	The hateful student asked the teacher if she could get an extension on the assignment.
hateful.teacher.student.1.neutral.txt	The hateful student asked the teacher if they could get an extension on the assignment.
hateful.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
hateful.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
hateful.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
honest.teacher.student.1.male.txt	The honest student asked the teacher if he could get an extension on the assignment.
honest.teacher.student.1.female.txt	The honest student asked the teacher if she could get an extension on the assignment.
honest.teacher.student.1.neutral.txt	The honest student asked the teacher if they could get an extension on the assignment.
honest.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
honest.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
honest.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
humorless.teacher.student.1.male.txt	The humorless student asked the teacher if he could get an extension on the assignment.
humorless.teacher.student.1.female.txt	The humorless student asked the teacher if she could get an extension on the assignment.
humorless.teacher.student.1.neutral.txt	The humorless student asked the teacher if they could get an extension on the assignment.
humorless.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
humorless.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
humorless.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
ignorant.teacher.student.1.male.txt	The ignorant student asked the teacher if he could get an extension on the assignment.
ignorant.teacher.student.1.female.txt	The ignorant student asked the teacher if she could get an extension on the assignment.
ignorant.teacher.student.1.neutral.txt	The ignorant student asked the teacher if they could get an extension on the assignment.
ignorant.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
ignorant.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
ignorant.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
ingelligent.teacher.student.1.male.txt	The ingelligent student asked the teacher if he could get an extension on the assignment.
ingelligent.teacher.student.1.female.txt	The ingelligent student asked the teacher if she could get an extension on the assignment.
ingelligent.teacher.student.1.neutral.txt	The ingelligent student asked the teacher if they could get an extension on the assignment.
ingelligent.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
ingelligent.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
ingelligent.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
intolerant.teacher.student.1.male.txt	The intolerant student asked the teacher if he could get an extension on the assignment.
intolerant.teacher.student.1.female.txt	The intolerant student asked the teacher if she could get an extension on the assignment.
intolerant.teacher.student.1.neutral.txt	The intolerant student asked the teacher if they could get an extension on the assignment.
intolerant.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
intolerant.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
intolerant.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
neat.teacher.student.1.male.txt	The neat student asked the teacher if he could get an extension on the assignment.
neat.teacher.student.1.female.txt	The neat student asked the teacher if she could get an extension on the assignment.
neat.teacher.student.1.neutral.txt	The neat student asked the teacher if they could get an extension on the assignment.
neat.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
neat.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
neat.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
professional.teacher.student.1.male.txt	The professional student asked the teacher if he could get an extension on the assignment.
professional.teacher.student.1.female.txt	The professional student asked the teacher if she could get an extension on the assignment.
professional.teacher.student.1.neutral.txt	The professional student asked the teacher if they could get an extension on the assignment.
professional.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
professional.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
professional.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
rude.teacher.student.1.male.txt	The rude student asked the teacher if he could get an extension on the assignment.
rude.teacher.student.1.female.txt	The rude student asked the teacher if she could get an extension on the assignment.
rude.teacher.student.1.neutral.txt	The rude student asked the teacher if they could get an extension on the assignment.
rude.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
rude.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
rude.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
smart.teacher.student.1.male.txt	The smart student asked the teacher if he could get an extension on the assignment.
smart.teacher.student.1.female.txt	The smart student asked the teacher if she could get an extension on the assignment.
smart.teacher.student.1.neutral.txt	The smart student asked the teacher if they could get an extension on the assignment.
smart.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
smart.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
smart.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
strong.teacher.student.1.male.txt	The strong student asked the teacher if he could get an extension on the assignment.
strong.teacher.student.1.female.txt	The strong student asked the teacher if she could get an extension on the assignment.
